teamId,teamName,submissionDate,score
13276561,nagi13,2025-01-30 18:31:22,0.79186
13273074,Kosuke Mizutani,2025-01-31 02:38:29,0.79186
13264505,Minori15,2025-01-31 01:45:04,0.79186
13241149,庄司俊哉,2025-01-31 02:27:37,0.79186
13273108,takahashi12345,2025-01-31 05:03:53,0.79186
13276593,小田原瑠風,2025-01-31 05:07:27,0.79186
13140081,Bruno Ogalo,2025-01-31 08:03:18,0.79186
13272213,satoshi tsunoda,2025-01-31 09:51:07,0.79186
13278955,Tsunosa,2025-01-31 10:55:16,0.79186
13279022,clive25252,2025-01-31 11:58:36,0.79186
13279255,felysromande,2025-01-31 12:33:31,0.79186
13273640,Akira Imamura,2025-01-31 12:41:41,0.79186
13242884,Fumi #3,2025-01-31 14:23:33,0.79186
13279176,Viraj Rao,2025-01-31 13:22:35,0.79186
13281392,Mukhammadarif Sakhmoldin,2025-01-31 23:25:02,0.79186
12380040,LastZhabka,2025-02-01 00:03:18,0.79186
13281598,Longtao Chen,2025-02-26 01:15:48,0.79186
13174735,MateusGurgel,2025-02-06 02:09:51,0.79186
13284263,Dario Moreddu,2025-02-02 18:20:53,0.79186
13287352,alena,2025-02-02 17:49:04,0.79186
4477738,Andrey Sarmento,2025-02-06 17:39:38,0.79186
13289143,Tcairn,2025-02-03 06:05:44,0.79186
5483313,harley123,2025-02-09 12:11:19,0.79186
13290437,Hitesh Malla,2025-02-03 13:39:52,0.79186
13292132,Joey Kitcoff,2025-02-03 20:08:06,0.79186
13292606,Saniya Webb white,2025-02-03 23:41:01,0.79186
13293753,ryoouchi,2025-02-04 07:56:53,0.79186
13274002,vanddavw1,2025-02-04 12:19:10,0.79186
13294973,Paul Philippon,2025-02-04 15:04:54,0.79186
13272232,terland,2025-02-04 16:02:31,0.79186
11301922,DavidJPatrishkoff,2025-02-05 00:22:47,0.79186
13285930,yyleahcim,2025-02-05 19:30:02,0.79186
13301413,ozan kordu,2025-02-05 22:12:16,0.79186
13087436,Priya Gurjar,2025-02-06 00:50:31,0.79186
13301860,liuzhen,2025-02-06 02:12:01,0.79186
12598376,Имам Абдуллаев,2025-02-06 19:50:06,0.79186
13308817,Peizhi Huang,2025-02-07 13:00:17,0.79186
13310491,M Ehtesham Ul Hassan Malik,2025-02-07 19:45:06,0.79186
13311526,parkparkhaneul,2025-02-08 05:06:26,0.79186
13314845,Duy Nguyen #4,2025-02-16 13:04:53,0.79186
13304042,Val1t3,2025-02-14 12:45:39,0.79186
13278358,YUNZHEN (ZION) WU,2025-02-09 02:22:24,0.79186
13302690,Lin Htet Swe,2025-02-11 02:47:14,0.79186
13316003,Yuncheng Li9,2025-02-09 08:24:38,0.79186
10610591,SOUTH FLO,2025-02-12 23:46:10,0.79186
13293948,Kathy (Xiaoyang) Liu,2025-02-09 19:41:35,0.79186
13309737,Isabelle Kuder,2025-02-10 11:47:35,0.79186
13296110,lxylyy,2025-02-09 19:41:09,0.79186
618526,Borja 2,2025-02-10 18:54:37,0.79186
13322271,Clar Boxe SL,2025-02-10 19:32:04,0.79186
13323619,Anmol Kaushal11,2025-02-11 03:54:52,0.79186
13310656,Ryan Zhou #2,2025-02-11 17:23:39,0.79186
13329346,Sayak Mondal,2025-02-12 07:30:51,0.79186
13328823,Qiqin Xu,2025-02-12 09:00:08,0.79186
13316563,christina323,2025-02-12 12:22:03,0.79186
13293919,Majid Ghoodjany,2025-02-12 13:55:58,0.79186
12296112,RobertMK94,2025-02-13 00:24:22,0.79186
13186848,somepatt!,2025-02-14 08:30:34,0.79186
13306791,Justin Z.,2025-02-14 06:47:34,0.79186
13299995,Cătălin Mihai,2025-02-14 11:35:49,0.79186
10875876,Kangkengkhadev,2025-02-14 09:48:32,0.79186
13251431,Rola Al-mallah,2025-02-14 16:10:20,0.79186
12032461,lawrencecode,2025-02-14 17:02:46,0.79186
13344548,Choco Slime,2025-02-15 02:03:32,0.79186
12426129,Jenniferlsu20,2025-03-02 01:14:17,0.79186
13139879,Muhammad Lawal Sabon-Kudi,2025-02-15 23:00:05,0.79186
13054140,Kassa Diallo,2025-02-16 14:48:22,0.79186
13273632,Puja Yadav,2025-02-17 02:37:31,0.79186
13241035,Shine Maru,2025-02-18 00:51:33,0.79186
13354214,Idan Baruch,2025-02-21 15:06:35,0.79186
13351926,JF Le Cocq,2025-02-27 03:18:14,0.79186
13361738,Fernando Herrmann,2025-02-20 17:45:26,0.79186
13360949,Матвей Вербитский,2025-02-20 10:08:39,0.79186
13362022,Eli Haciyev,2025-02-19 08:46:37,0.79186
8872891,otsukanaoya,2025-02-20 10:18:49,0.79186
13322314,Guilherme Müller,2025-02-19 20:03:57,0.79186
13372976,Cheryl Hwang,2025-02-20 03:53:27,0.79186
13375611,Alpay Tural,2025-02-20 14:33:26,0.79186
12080555,Lubos Zapotocny,2025-02-20 15:09:47,0.79186
13353015,Y SJ,2025-02-21 08:27:27,0.79186
13376227,ABCDeath,2025-02-21 13:44:03,0.79186
13349493,Анжелика Федорова,2025-02-27 16:56:13,0.79186
5744978,Daniel du Preez,2025-02-27 19:51:06,0.79186
7811869,pikaqiu,2025-02-24 16:22:27,0.79186
13386557,Leonardo Amado Brito,2025-02-22 14:40:01,0.79186
13103376,DRobinson4105,2025-02-23 02:26:51,0.79186
13389524,wenxun #2,2025-02-23 07:31:56,0.79186
13390558,Nikhil Satiani,2025-02-23 15:16:22,0.79186
12909968,itsabhi4325,2025-02-24 05:48:06,0.79186
13393192,Durgesh Patel12345123,2025-02-24 06:56:34,0.79186
13393164,Oleg #11,2025-02-24 19:11:29,0.79186
13396972,Dasi Reddy Rohith Reddy,2025-02-26 23:06:28,0.79186
13396989,Scrumple,2025-02-25 02:03:49,0.79186
13378317,TJ Pod123,2025-02-26 19:17:17,0.79186
13404035,Ma Sum Yi,2025-02-26 09:57:50,0.79186
13272799,David Grau Camps,2025-02-26 11:10:03,0.79186
13394602,FloBri,2025-02-27 14:23:20,0.79186
13405967,Yoshiki44ki,2025-02-27 00:02:28,0.79186
9299134,Vadim Zhur,2025-02-28 13:51:18,0.79186
13322481,fmamadou_01EDU_dk_02_25,2025-02-27 21:26:09,0.79186
13407157,Jacob Robinson #3,2025-02-26 22:40:10,0.79186
13405456,XiaojieSAMA,2025-02-28 05:20:47,0.79186
12820095,muran,2025-02-27 10:16:16,0.79186
13410997,Yaroslav Zalevskii,2025-02-28 08:18:54,0.79186
13302527,Khairgaliyev Renat,2025-02-28 10:52:38,0.79186
13416897,Cogito Serpens7,2025-03-01 15:26:45,0.79186
8252151,Laszlore,2025-02-28 17:10:05,0.79186
12550790,Vladyslav_ML,2025-03-01 16:00:37,0.79186
13421639,HƯNG NGUYỄN TIẾN,2025-03-02 11:12:14,0.79186
13421749,ねいさん,2025-03-02 11:33:19,0.79186
13416129,Albert Sirius,2025-03-02 03:48:18,0.79186
13425308,Rushikesh Gude,2025-03-02 09:31:05,0.79186
13424898,Ayberk Kutlu,2025-03-02 09:41:04,0.79186
13415537,Novoo Basak,2025-03-02 09:54:52,0.79186
13173093,Elahe Asiabari,2025-01-01 12:19:36,0.78947
13121347,liu hsuan chi,2025-01-02 03:46:58,0.78947
13175155,ParthasarathiPanda,2025-01-05 04:12:27,0.78947
13150008,salhoa,2025-01-02 05:22:49,0.78947
13176052,dhanusree.R.S,2025-01-02 09:48:13,0.78947
11119668,Noah45,2025-01-03 13:27:22,0.78947
12786289,Storm1998,2025-01-03 00:03:06,0.78947
12150733,Asheswari Swain,2025-01-03 01:58:27,0.78947
12658758,jyzYizhu-Jiang,2025-01-03 06:35:11,0.78947
13179153,the_cool_mans,2025-01-03 06:56:24,0.78947
13180063,kaunc1208,2025-01-08 12:29:23,0.78947
13189679,faazill,2025-01-06 13:11:32,0.78947
12745212,Edward John Smith - M1,2025-01-07 11:40:27,0.78947
13027875,Hiroshi Tanase,2025-01-12 15:14:41,0.78947
13195198,Saatvik Shah,2025-01-10 00:30:19,0.78947
13192353,random_779,2025-01-08 06:16:35,0.78947
13196267,Patcharapol Chanpen,2025-01-08 08:44:01,0.78947
13196329,Jarver3,2025-01-08 09:11:22,0.78947
12742221,OMKAR647,2025-01-09 08:19:52,0.78947
13197034,Kuan12,2025-01-08 12:32:00,0.78947
13142465,Anirudh Gokamalla,2025-01-08 16:24:00,0.78947
13135879,JackyLin0628,2025-01-08 16:16:05,0.78947
13191587,Keyes,2025-01-08 20:03:23,0.78947
11254830,Ihor Vorobets,2025-01-11 16:20:57,0.78947
13041126,Karen Whiteman,2025-01-13 22:51:12,0.78947
12897597,travelalone,2025-01-10 06:03:37,0.78947
13179708,YuzeJiang ,2025-01-11 07:09:40,0.78947
13156715,Akotb7777,2025-01-10 21:32:53,0.78947
13181100,Johann Speer,2025-01-10 22:42:56,0.78947
11593206,rozsit,2025-01-11 09:34:23,0.78947
13206677,Rotanakpich Nget,2025-01-11 07:42:46,0.78947
13202068,Bobi Hristov,2025-01-11 15:24:12,0.78947
13208124,Tobias Grün,2025-01-12 16:11:32,0.78947
12606347,Олег Дик,2025-01-11 19:14:16,0.78947
12963249,Diego Macias,2025-01-11 19:59:43,0.78947
13202538,KEITA-KATSUMI,2025-01-25 04:08:09,0.78947
13062839,souless xd,2025-01-12 08:17:19,0.78947
13209658,yutanishioka,2025-01-12 07:57:23,0.78947
13208483,daaheto01EDUabidjan_01_2025,2025-01-12 11:06:47,0.78947
13202129,Santiperro,2025-01-13 20:58:28,0.78947
13207680, mariam01EDUabj_01_2025,2025-01-13 20:32:59,0.78947
13215140,Marco Tasca,2025-01-14 01:26:41,0.78947
13217075,algieba12,2025-01-14 13:59:02,0.78947
13198170,nocoulibaly 01EDU Abidjan_01_2025,2025-01-14 21:00:10,0.78947
13218242,yassine sabri,2025-01-24 20:55:56,0.78947
13218227,Sam C #4,2025-01-14 21:53:08,0.78947
13221126,Bernard Meyer,2025-01-16 15:31:29,0.78947
13224311,Muhammad Iqbal Dasril,2025-01-16 09:33:33,0.78947
13223201,PawelPitera,2025-03-02 13:33:46,0.78947
13225469,[Deleted] 4528c91f-eae1-416b-9dbe-743d005f916a,2025-01-16 16:16:17,0.78947
13204909,MARIE-PAULE N'DAH AMANI EPSE GAUDJI,2025-01-16 17:00:35,0.78947
1276871,DarenLee,2025-01-18 16:09:37,0.78947
13230677,Yaroslav Korkos,2025-01-21 18:10:08,0.78947
13231251,Aayushi Mahendru,2025-01-18 06:39:13,0.78947
13231897,Rage Arnav,2025-01-18 11:10:53,0.78947
13232118,Kmarieange01EDUAbidjan_01_2025,2025-01-18 16:35:59,0.78947
12816473,Adam Kulawik,2025-01-31 23:29:31,0.78947
13233578,Luis Gastreich,2025-01-19 14:19:08,0.78947
13225301,hardypp,2025-01-19 02:57:55,0.78947
13209010,Takahiro_ibadai,2025-01-19 02:29:45,0.78947
13233410,ARJ014,2025-01-19 13:56:28,0.78947
13234624,kyoko yoshimura ,2025-01-19 10:18:28,0.78947
13203825,Satoshi Nagai,2025-02-20 07:00:38,0.78947
13237189,Armaan Thapar,2025-01-20 04:42:24,0.78947
9755792,tamakiiiii,2025-01-20 06:22:30,0.78947
13238750,Chen Zhengjie,2025-01-20 12:35:25,0.78947
13106342,K51410,2025-01-22 08:01:56,0.78947
13244310,DILIK,2025-01-22 00:01:04,0.78947
5102744,Yasushi satoh,2025-01-22 08:08:01,0.78947
13235009,ZhaXinke,2025-01-22 10:12:12,0.78947
13242922,IFU SHIBA,2025-01-22 16:01:56,0.78947
13247106,Jagadish_509021,2025-01-23 09:15:03,0.78947
13202105,malarissa 01EDU abj_01_2025,2025-01-23 15:25:05,0.78947
13254473,Vijay Pepakayala,2025-01-24 09:08:30,0.78947
12858047,Knt Kjtr,2025-01-24 09:27:12,0.78947
13253311,Liana Rudd,2025-01-25 02:14:33,0.78947
13258128,HyungjinKim0,2025-01-25 12:07:17,0.78947
13250214,rikuo20030425,2025-01-25 13:47:40,0.78947
13257680,imbear,2025-01-25 15:41:40,0.78947
11777668,Mathieu DUVERNE,2025-01-26 09:53:31,0.78947
13259451,malkoc19,2025-01-25 18:12:24,0.78947
13259462,Kyrylo Khlopko,2025-01-25 18:49:39,0.78947
13259293,TSUDA Naoki,2025-01-26 03:36:21,0.78947
13227298,Symard,2025-02-14 08:01:00,0.78947
13260417,Juana Zhang,2025-02-15 03:27:27,0.78947
13241165,Erie Anazawa,2025-01-26 05:50:21,0.78947
13264218,Barack Obamba,2025-01-27 05:59:22,0.78947
13258040,ikiarazm,2025-01-27 06:21:26,0.78947
13259283,TritML,2025-01-27 11:43:30,0.78947
13265695,Moorinn,2025-01-27 14:22:04,0.78947
13266618,Selena Cha 1224,2025-01-27 20:33:23,0.78947
13266835,SelenaC,2025-01-28 05:24:08,0.78947
12372831,ta huuu,2025-01-28 05:54:30,0.78947
11460308,Yassine Kharrat,2025-02-08 18:41:23,0.78947
13224823,Hisa10,2025-01-29 13:19:17,0.78947
13268553,jingweii97,2025-02-15 16:06:41,0.78947
13272076,渡部玲大,2025-01-31 04:32:32,0.78947
13275536,guoluguolu,2025-01-30 10:58:58,0.78947
13273319,Marius Sellevold,2025-02-03 11:27:13,0.78947
13271613,yuto213,2025-02-05 04:11:17,0.78947
13274697,Ota Tsujimoto,2025-01-31 10:35:29,0.78947
13278325,bitterstep,2025-01-31 07:23:06,0.78947
13278519,[Deleted] 0059f078-e763-473e-b371-47ffe4148f00,2025-01-31 12:14:00,0.78947
13274597,Chaki137,2025-01-31 08:32:58,0.78947
13269036,イチイバル,2025-01-31 11:50:59,0.78947
13279491,Chef kawasaki ,2025-01-31 13:19:38,0.78947
13279897,namerakadenameraka,2025-01-31 14:27:09,0.78947
13276582,Yash Puri,2025-02-16 23:17:34,0.78947
13280832,Mehmet Kekeç,2025-02-03 15:31:38,0.78947
13282303,KaHengWong,2025-02-01 12:44:07,0.78947
13283407,Jorn #2,2025-02-12 07:56:41,0.78947
13285012,ArturGluba,2025-02-04 22:54:40,0.78947
13288034,Nikita Losev,2025-02-02 21:23:58,0.78947
13288616,Lena Low,2025-02-03 15:30:24,0.78947
12348496,ayumu shoji,2025-02-03 02:25:36,0.78947
13291238,M.Propre,2025-02-03 15:45:52,0.78947
13291297,Thomas Lepeu,2025-02-04 08:44:57,0.78947
13291946,Aengus Grey,2025-02-03 19:21:37,0.78947
13292525,Zach Bishop,2025-02-03 23:10:05,0.78947
13293910,Xavier Heitz,2025-02-05 11:58:12,0.78947
13294010,pavryd-2bygqy-Dibzyd,2025-02-04 13:53:25,0.78947
9503660,aldoc51,2025-02-14 21:57:31,0.78947
13276002,zee zeeky,2025-02-04 15:27:41,0.78947
13272728,keiti leppik,2025-02-04 15:40:31,0.78947
13270516,Jonathon Briggs,2025-02-05 04:38:19,0.78947
13299469,abadou01EDU Abj_01_2025,2025-02-05 13:36:24,0.78947
13302534,Gbeminiyi Onipede,2025-02-06 06:35:54,0.78947
13302704,DavidIt.a,2025-02-06 07:25:52,0.78947
13305099,GMICAISU,2025-02-06 16:36:48,0.78947
13305131,Andrey Bezerra Sarmento,2025-02-06 16:41:50,0.78947
13306334,Felix Grandner,2025-02-07 00:02:25,0.78947
13307035,Qiuyu Karen Ren,2025-02-07 07:51:20,0.78947
13310038,Niduni Kasige,2025-02-07 17:14:31,0.78947
13310162,Aaryan Sharma #3,2025-02-07 18:19:41,0.78947
13311306,junqiang zhang,2025-02-08 04:01:26,0.78947
13302467,T.Katsu82,2025-02-08 07:15:16,0.78947
13221934,Presidents of the United State,2025-02-12 10:38:57,0.78947
13313525,Hajijin Amri17,2025-02-08 13:32:04,0.78947
13314147,Aztrayzx,2025-02-08 16:57:53,0.78947
13208467,flarelak_digifemmes,2025-02-08 18:09:49,0.78947
6142571,Natnael Meresa,2025-02-08 19:45:26,0.78947
13285136,WU Zion,2025-02-09 02:29:30,0.78947
1627402,vijaykumar13ms149,2025-02-09 14:27:57,0.78947
13317222,HarryXXin,2025-02-09 15:54:59,0.78947
13317438,Antoine Divet,2025-02-09 17:52:28,0.78947
13288579,Yael Lindenberg,2025-02-10 03:29:16,0.78947
13319297,kekakeka,2025-02-10 15:01:23,0.78947
13322458,Emirhan Erel,2025-02-10 20:14:47,0.78947
13322381,Daniel Almeida Portela,2025-02-10 20:36:07,0.78947
13246231,karamoko somouho nahoua,2025-02-11 10:24:36,0.78947
13319617,Sch_Dom,2025-02-11 11:24:03,0.78947
13292645,Suvan Chatakondu,2025-02-11 21:19:12,0.78947
4278257,TakumaHosaka,2025-02-11 22:53:36,0.78947
13253909,Fred Gregor Rahuoja,2025-02-12 02:08:56,0.78947
13330616,jixianghang,2025-02-12 12:54:51,0.78947
13330360,JorikS,2025-02-13 15:59:11,0.78947
11750983,noriega,2025-02-13 15:06:05,0.78947
13320784,Alexander Lowenstein,2025-02-13 11:45:24,0.78947
13327631,Vinzent Schubert,2025-02-13 00:08:49,0.78947
13326955,Mingle25,2025-02-27 08:37:51,0.78947
8261409,Oleg Bogomolov,2025-02-13 10:10:43,0.78947
11292689,stevooo,2025-02-13 22:34:45,0.78947
13341369,KrishSharmmmaaaa,2025-02-14 11:12:18,0.78947
13341470,samuel tolossa,2025-02-14 12:35:23,0.78947
13329062,Dinesh Mete,2025-02-14 15:12:32,0.78947
13342630,AZ5394,2025-02-20 05:09:16,0.78947
13332547,Mohamed Fayala,2025-02-17 17:53:58,0.78947
13263387,Szymon Skrzypek,2025-02-14 21:54:32,0.78947
13021581,Abdelrahman_2004,2025-02-15 15:16:55,0.78947
13310960,Ayato Kobayashi,2025-02-21 18:47:02,0.78947
13348414,Ayoub Sboui,2025-02-15 23:07:14,0.78947
13323240,Enna MB,2025-02-16 18:32:40,0.78947
10713064,Oskar Wallberg,2025-02-16 10:07:35,0.78947
13349879,explowang,2025-02-16 14:47:52,0.78947
13300822,affkouakou01eduA125,2025-02-19 17:26:32,0.78947
13336503,Amal Shalabi,2025-02-20 13:00:34,0.78947
13195526,jmartenstein,2025-02-28 19:29:41,0.78947
13282630,Zhiyu Zhao,2025-02-18 06:20:34,0.78947
11991591,raid athmane,2025-02-18 11:32:47,0.78947
13355620,wangyifei,2025-02-18 12:39:40,0.78947
12793955,Robin Hamers,2025-02-20 10:04:06,0.78947
13226814,adabire01EDUABJ0125,2025-02-20 12:32:12,0.78947
13322869,Seungyeon Lee #2,2025-02-19 03:09:09,0.78947
13364341,jennyclara27,2025-02-19 07:57:00,0.78947
13360176,YYuzihan,2025-02-20 11:44:18,0.78947
12948119,Espada,2025-02-19 10:36:55,0.78947
12849371,Clement_ntts,2025-02-19 14:20:35,0.78947
13312910,covy,2025-02-19 14:33:32,0.78947
13368700,Aiyu Kamate,2025-02-19 15:04:47,0.78947
13368733,Lililll111,2025-02-20 18:53:11,0.78947
13251874,Kemal Musab Dayioglu,2025-02-28 13:10:54,0.78947
13372285,masf2024,2025-02-21 02:34:30,0.78947
13376945,DIEGO TAVARES SILVA,2025-02-24 12:45:04,0.78947
13380138,Leonid Kurik,2025-02-21 09:42:39,0.78947
13381574,Takumi Hamada,2025-02-22 04:38:06,0.78947
13385793,t_nakada,2025-02-22 12:37:24,0.78947
13386602,Erwin Hanji,2025-02-22 13:22:36,0.78947
13387403,Eduardo Basuino,2025-02-22 17:19:03,0.78947
7136744,Danny AIrish,2025-02-27 14:28:53,0.78947
13284734,NavPrabakar,2025-02-22 23:47:47,0.78947
13139086,Mossuhai,2025-02-23 16:18:37,0.78947
13394911,Gurleen Kaur #3,2025-02-24 14:17:35,0.78947
13394574,comassita01EDU,2025-02-24 15:15:57,0.78947
13389895,Uzik,2025-02-25 17:57:55,0.78947
13378429,Roy L,2025-02-26 02:38:38,0.78947
13334294,MUSTAFA Deri,2025-02-25 15:30:39,0.78947
13405170,inkanana,2025-02-26 13:22:12,0.78947
13387829,CHOKKIRI_FOREST,2025-02-26 14:35:07,0.78947
13401509,Iyed Abdelli,2025-02-27 11:43:57,0.78947
13407133,Victor Martinezefg,2025-02-27 06:36:04,0.78947
13408511,Augusto GS,2025-02-27 06:08:30,0.78947
13268687,Jemmanue 01EDU Abidjan_01_2025,2025-02-27 09:25:49,0.78947
13410493,Yatiesh Mehta,2025-02-27 13:39:51,0.78947
13412280,Bharathiraja TM,2025-02-27 21:36:42,0.78947
13413330,Zyhy51602,2025-03-01 07:23:24,0.78947
13413422,Carl Romero,2025-02-28 02:37:38,0.78947
12328508,moribin,2025-02-28 03:38:22,0.78947
13414110,Aaniziyah Cabauatan,2025-02-28 05:36:11,0.78947
13329541,ian_bambam,2025-02-28 06:12:25,0.78947
13398740,neighbor-ol,2025-02-28 06:35:56,0.78947
13415569,Kara Colleen Salazar,2025-02-28 10:28:52,0.78947
13416686,PennyWu281,2025-02-28 14:03:31,0.78947
13416910,Tyler Atkinson #2,2025-02-28 14:45:29,0.78947
13362665,Nicole Travers,2025-03-01 04:12:04,0.78947
13417930,Deepak Ezhumalai,2025-03-01 07:13:19,0.78947
13410669,Yuki Hase,2025-03-01 07:47:16,0.78947
13404626,Steve #25,2025-03-01 11:58:31,0.78947
13419753,Yasushi Tsukamoto (塚本 泰史),2025-03-01 17:26:43,0.78947
13421297,Nguyễn Tiến Hưng,2025-03-01 13:30:26,0.78947
13421759,Enes Erkam Demirci,2025-03-02 11:31:27,0.78947
13421852,jlai,2025-03-02 13:15:41,0.78947
13413705,Nicolas Copernic 777,2025-03-01 19:22:33,0.78947
13143582,Classics,2025-02-18 13:32:20,0.78708
13096583,FTT,2025-01-12 11:50:24,0.78708
13173387,Wilson940214,2025-01-02 04:00:29,0.78708
13164235,kshitij khonde,2025-01-02 07:03:38,0.78708
13176196,kaggler #5,2025-01-02 13:46:52,0.78708
13176969,weichen122570345,2025-01-02 14:18:31,0.78708
13177058,hungeweiiiii,2025-01-02 14:32:49,0.78708
13155344,Chris Granelli,2025-01-03 19:07:28,0.78708
13177865,JYShane,2025-01-02 20:05:51,0.78708
13097296,Melissa Zidani,2025-01-02 19:37:39,0.78708
13169229,Rain168,2025-01-03 02:24:12,0.78708
13178209,Luis Eduardo Vargas,2025-01-03 04:56:02,0.78708
13177469,Nick Kipshidze,2025-02-09 17:23:47,0.78708
13129760,myedit ,2025-01-03 08:02:44,0.78708
13178875,Zhengjerry20030212,2025-01-03 10:57:14,0.78708
13173794,Parth Tayal,2025-01-03 11:47:05,0.78708
13114745,Luca Paoli,2025-01-03 16:45:01,0.78708
13181271,El Tsai,2025-01-03 19:29:27,0.78708
10844528,Rajnish007,2025-01-04 04:49:15,0.78708
11486359,riri TAKA,2025-01-05 04:01:57,0.78708
13182256,ujoyes6uom,2025-01-07 17:03:53,0.78708
13183299,wongsakornrat,2025-01-11 13:50:24,0.78708
12872269,AKISSI ROLANDE,2025-02-20 00:50:51,0.78708
13183501,ringtaka,2025-01-05 03:58:47,0.78708
13186094,欧先生很强大,2025-01-06 07:16:31,0.78708
7979189,Vinod Rampa,2025-01-05 13:49:55,0.78708
13188019,Saikiran_Botla,2025-01-06 05:01:46,0.78708
13179290,Eric learn,2025-01-06 08:38:13,0.78708
13188350,AhmedAbdullah33,2025-01-06 06:45:11,0.78708
13186163,Anshul Prasad,2025-02-09 14:13:13,0.78708
13183322,kahori,2025-01-06 13:32:41,0.78708
13189799,Shreyas Shinde616,2025-01-06 13:47:26,0.78708
12629697,Matheus Poletto,2025-01-09 04:25:42,0.78708
13190348,Дмитрий Костров,2025-01-06 16:22:56,0.78708
13124278,Someone Doe,2025-01-06 21:55:07,0.78708
13191480,Dmitrii Matveichev,2025-01-07 05:14:11,0.78708
13127929,cxy2024110229,2025-01-11 06:08:45,0.78708
12559332,Bilal Mirsad Eser,2025-01-07 12:47:34,0.78708
2254051,taranom15,2025-01-07 14:52:44,0.78708
13033719,Monika R,2025-01-07 16:53:40,0.78708
13194369,Kanaad Limaye,2025-02-09 10:23:07,0.78708
13027616,GBFS,2025-01-10 12:27:30,0.78708
13149796,Hanks940801,2025-01-08 02:38:39,0.78708
13195383,hs1n666,2025-01-08 07:01:46,0.78708
13196302,Erina Su,2025-01-08 09:11:33,0.78708
13196260,Kuantel Chen,2025-01-08 09:10:31,0.78708
13196317,Erh-Jen Chang,2025-01-08 09:11:47,0.78708
13196332,Jason Lee #11,2025-01-08 09:20:04,0.78708
13195349,Davie_Wu_0622,2025-01-08 10:36:14,0.78708
13195333,LiuLishuang,2025-01-08 15:39:43,0.78708
13084197,Alec Zheng,2025-01-12 16:12:51,0.78708
13177731,Cristiano Tavares,2025-01-08 20:04:23,0.78708
13198873,Derick MULAMBO,2025-01-09 01:09:50,0.78708
12755480,Sadare Rahul,2025-01-09 06:15:45,0.78708
13201637,[Deleted] d8089dbb-7731-42b9-8124-ad79c196461e,2025-01-10 16:17:28,0.78708
13202092,Taha Siddiqui007,2025-01-30 16:45:20,0.78708
12946035,Imanol Miguez Quintela,2025-01-10 12:54:08,0.78708
13205497,Safiullah Arian,2025-01-10 18:08:07,0.78708
13002922,Oksana Frolova,2025-01-11 16:26:29,0.78708
13205519,Andrei Alesenko,2025-01-10 18:20:44,0.78708
13174378,Oleg Barantsev,2025-01-10 22:41:41,0.78708
13206436,Huy Tran Gia 236,2025-01-14 14:27:54,0.78708
13204533,Valentin Bub,2025-01-11 07:03:21,0.78708
13206681,Seihamonyrath Nov,2025-01-11 09:53:36,0.78708
13207039,harithjamadi,2025-01-11 09:42:53,0.78708
13207931,otavio,2025-01-13 02:34:07,0.78708
13208406,Ilia Loginov,2025-01-19 17:14:54,0.78708
13142187,zima2333,2025-01-12 09:24:23,0.78708
13132111,Peter Jackson,2025-01-12 10:37:25,0.78708
13211238,Chirag3475,2025-01-12 18:15:09,0.78708
13211260,Chirag006,2025-01-12 18:22:34,0.78708
13211321,Akshit Kumar Markan,2025-01-12 18:51:16,0.78708
13208458,juanmateulozano,2025-01-12 21:08:14,0.78708
13211927,杉浦匠海,2025-01-13 02:55:54,0.78708
13197833,richard.w.kl,2025-01-13 06:20:06,0.78708
13214202,Simon Gabaj,2025-01-15 14:18:11,0.78708
13198836,Matheus Abrantes,2025-01-13 23:20:58,0.78708
13011799,Cory Trevor,2025-01-14 04:26:25,0.78708
13216567,samuelmarco17,2025-01-14 06:01:49,0.78708
13217959,sajich,2025-01-15 15:53:25,0.78708
13217935,David23200,2025-01-15 08:14:21,0.78708
13220302,Karthikeya Reddy,2025-01-23 10:41:56,0.78708
13220850,Davidgi Eduardogi,2025-01-15 08:36:36,0.78708
13221263,Thomas Klein,2025-01-20 11:21:00,0.78708
13222644, SadmanShafi_Ifty,2025-01-15 22:31:51,0.78708
13224940,SMalikov,2025-01-16 09:14:05,0.78708
13225404,testfrgt5,2025-01-16 10:51:22,0.78708
13225491,RuhaniGroverr,2025-01-16 11:20:35,0.78708
13226096,cmd-HMN,2025-01-29 20:33:25,0.78708
13191945,長浜結宇,2025-01-18 03:22:35,0.78708
11150935,Lalit som,2025-02-01 05:16:45,0.78708
13228850,eike hanel,2025-01-17 11:16:02,0.78708
13205092,Abbas #4,2025-01-20 12:28:45,0.78708
13229142,菲琳余F,2025-01-17 12:56:01,0.78708
13229259,ara1654,2025-01-17 13:37:59,0.78708
13226124,Aki505,2025-01-17 22:19:08,0.78708
13229303,tengfeidu,2025-01-17 17:15:55,0.78708
13227919,KAWASE Shinya,2025-01-21 05:41:33,0.78708
13229268,あかさたな,2025-01-18 06:32:30,0.78708
13232129,Dhwani Goyal #2,2025-01-19 07:37:32,0.78708
13232294,sby7219,2025-01-18 13:22:44,0.78708
13025252,ab-gimeno,2025-01-18 14:46:34,0.78708
13233756,Radioactive T,2025-01-23 03:30:51,0.78708
11617879,Dhwani Goyal,2025-01-19 07:39:01,0.78708
13234578,ajrh,2025-01-23 15:31:40,0.78708
13235885,Steven Aoki,2025-01-19 17:01:04,0.78708
